'Wijziging;Project;ID'	'Wijziging;ID'	'Wijziging;Korte omschrijving'	'Wijziging;Status'	'Wijziging;Categorie'	'ID'	'Korte omschrijving'	'Status'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.414'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.413'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.412'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.411'	'80 Verkort model Acceptatie vd wijziging'	'Is uitgevoerd'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.410'	'90 Verkort model Bijwerken CMDB'	'In uitvoering'
'1.778'	'70.745'	'EDS OVIZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.409'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.431'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.430'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.429'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.428'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.427'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.746'	'EDS RBCZ - ADFS rule aanmaken op OT omgeving ivm C# migratie'	'Geaccepteerd'	'CAT1'	'771.426'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.142'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.141'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.140'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.139'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.138'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.137'	'60 AP-Model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.136'	'80 AP-Model  Accepteren van de wijziging'	'In uitvoering'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.135'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.805'	'Proxy Systeemaanpassing op Presentatie berichten webfarm van het WebHosting platform.'	'Geaccepteerd'	'CAT1'	'772.134'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.415'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.414'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.413'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.412'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.411'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.410'	'60 AP-Model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.409'	'80 AP-Model  Accepteren van de wijziging'	'In uitvoering'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.408'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.823'	'EDS Ordersearch - oplevering C# componenten tbv gemigreerde EDS Ordersearch '	'Geaccepteerd'	'CAT1'	'772.407'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.489'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.488'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.487'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.486'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.485'	'50 AP-Model Vrijgave wijziging'	'In uitvoering'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.484'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.483'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.482'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.829'	'EDS Ordersearch - ADFS rule aanmaken tbv EDS Ordersearch A en P omgeving'	'In uitvoering'	'CAT1'	'772.481'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.509'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.508'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.507'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.506'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.505'	'50 AP-Model Vrijgave wijziging'	'In uitvoering'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.504'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.503'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.502'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.830'	'EDS Ordersearch - TMG rules aanpassen A en P omgeving tbv EDS Ordersearch'	'In uitvoering'	'CAT1'	'772.501'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.993'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.992'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.991'	'60 Verkort model Implementeren op productie'	'In uitvoering'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.990'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.989'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.864'	'Katv: Aanvragen zz account voor migratie naar diensten'	'Geaccepteerd'	'CAT1'	'772.988'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'70.865'	'katv: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'772.998'	'20 KPW bouw'	'In uitvoering'
'1.778'	'70.865'	'katv: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'772.997'	'35 KPW Funct. test'	'Wacht op uitvoering'
'1.778'	'70.865'	'katv: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'772.996'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.865'	'katv: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'772.995'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.865'	'katv: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'772.994'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.867'	'Katv: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.008'	'20 KPW bouw'	'In uitvoering'
'1.778'	'70.867'	'Katv: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.007'	'35 KPW Funct. test'	'Wacht op uitvoering'
'1.778'	'70.867'	'Katv: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.006'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.867'	'Katv: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.005'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.867'	'Katv: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.004'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.019'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.018'	'20 OTAP Bouw'	'In uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.017'	'30 OTAP Implementeren op test'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.016'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.015'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.014'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.013'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.012'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.011'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.010'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.868'	'Katv :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.009'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.869'	'Inform: Aanvragen zz account voor migratie naar diensten'	'In uitvoering'	'CAT0'	'773.030'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'70.869'	'Inform: Aanvragen zz account voor migratie naar diensten'	'In uitvoering'	'CAT0'	'773.029'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'70.869'	'Inform: Aanvragen zz account voor migratie naar diensten'	'In uitvoering'	'CAT0'	'773.028'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.869'	'Inform: Aanvragen zz account voor migratie naar diensten'	'In uitvoering'	'CAT0'	'773.027'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.869'	'Inform: Aanvragen zz account voor migratie naar diensten'	'In uitvoering'	'CAT0'	'773.026'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.870'	'Inform C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'773.035'	'20 KPW bouw'	'In uitvoering'
'1.778'	'70.870'	'Inform C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'773.034'	'35 KPW Funct. test'	'Wacht op uitvoering'
'1.778'	'70.870'	'Inform C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'773.033'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.870'	'Inform C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'773.032'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.870'	'Inform C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'773.031'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.871'	'Inform: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.040'	'20 KPW bouw'	'In uitvoering'
'1.778'	'70.871'	'Inform: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.039'	'35 KPW Funct. test'	'Wacht op uitvoering'
'1.778'	'70.871'	'Inform: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.038'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.871'	'Inform: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.037'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.871'	'Inform: Registreren standaard C# 4.5 applicatie in TMG'	'In uitvoering'	'CAT0'	'773.036'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.062'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.061'	'20 OTAP Bouw'	'In uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.060'	'30 OTAP Implementeren op test'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.059'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.058'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.057'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.056'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.055'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.054'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.053'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.873'	'Inform :  migratie naar diensten'	'In uitvoering'	'CAT1'	'773.052'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.878'	'Inform: Nieuwe DNS entry/entries voor Inform'	'In uitvoering'	'CAT0'	'773.103'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'70.878'	'Inform: Nieuwe DNS entry/entries voor Inform'	'In uitvoering'	'CAT0'	'773.102'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'70.878'	'Inform: Nieuwe DNS entry/entries voor Inform'	'In uitvoering'	'CAT0'	'773.101'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.878'	'Inform: Nieuwe DNS entry/entries voor Inform'	'In uitvoering'	'CAT0'	'773.100'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.878'	'Inform: Nieuwe DNS entry/entries voor Inform'	'In uitvoering'	'CAT0'	'773.099'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.879'	'Katv: Nieuwe DNS entry/entries voor katv c# migratie'	'In uitvoering'	'CAT0'	'773.108'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'70.879'	'Katv: Nieuwe DNS entry/entries voor katv c# migratie'	'In uitvoering'	'CAT0'	'773.107'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'70.879'	'Katv: Nieuwe DNS entry/entries voor katv c# migratie'	'In uitvoering'	'CAT0'	'773.106'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.879'	'Katv: Nieuwe DNS entry/entries voor katv c# migratie'	'In uitvoering'	'CAT0'	'773.105'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.879'	'Katv: Nieuwe DNS entry/entries voor katv c# migratie'	'In uitvoering'	'CAT0'	'773.104'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.386'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.385'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.384'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.383'	'80 Verkort model Acceptatie vd wijziging'	'Is uitgevoerd'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.382'	'90 Verkort model Bijwerken CMDB'	'In uitvoering'
'1.778'	'70.911'	'EDS Ordersearch - nieuwe serviceaccount tbv EDS Ordersearch (A en P omgeving)'	'Geaccepteerd'	'CAT1'	'773.381'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.006'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.005'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.004'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.003'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.002'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.974'	'Aanmaken OT\zzIPR-o account'	'Geaccepteerd'	'CAT1'	'774.001'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.229'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.228'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.227'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.226'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.225'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.224'	'60 AP-Model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.223'	'80 AP-Model  Accepteren van de wijziging'	'In uitvoering'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.222'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.995'	'Van WebHosting platform diensten de presentatie berichten webfarm toegang geven tot VIP066.

Gatdiensten: 
RDW49030 > 10.222.6.30
RDW49031 > 10.222.6.31

Diensten:
host 10.202.6.32
host 10.202.6.33'	'Geaccepteerd'	'CAT0'	'774.221'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.332'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.331'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.330'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.329'	'45 AP-Model GAT test'	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.328'	'50 AP-Model Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.327'	'60 AP-Model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.326'	'80 AP-Model  Accepteren van de wijziging'	'In uitvoering'
'1.778'	'71.005'	'EDS DTS - Implementatie SharePoint componenten'	'Geaccepteerd'	'CAT1'	'774.325'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
